TARGET_FLAG,TARGET_AMT,AGE,BLUEBOOK,CAR_AGE,CAR_TYPE,CAR_USE,CLM_FREQ,EDUCATION,HOMEKIDS,HOME_VAL,INCOME,JOB,KIDSDRIV,MSTATUS,MVR_PTS,OLDCLAIM,PARENT1,RED_CAR,REVOKED,SEX,TIF,TRAVTIME,URBANICITY,YOJ,CAR_TYPE_Minivan,CAR_TYPE_PanelTruck,CAR_TYPE_Pickup,CAR_TYPE_SUV,CAR_TYPE_SportsCar,CAR_TYPE_Van,CAR_USE_Commercial,CAR_USE_Private,EDUCATION_<HighSchool,EDUCATION_Bachelors,EDUCATION_HighSchool,EDUCATION_Masters,EDUCATION_PhD,JOB_BlueCollar,JOB_Clerical,JOB_Doctor,JOB_HomeMaker,JOB_Lawyer,JOB_Manager,JOB_NotInf,JOB_Professional,JOB_Student,KIDSDRIV_0,KIDSDRIV_1,MSTATUS_No,MSTATUS_Yes,PARENT1_No,PARENT1_Yes,RED_CAR_No,RED_CAR_Yes,REVOKED_No,REVOKED_Yes,SEX_F,SEX_M,URBANICITY_Rural,URBANICITY_Urban
0,0.0,36.0,11570,23.0,SUV,Private,2,Masters,0,0.0,64677.0,Lawyer,0,No,5,8190,No,No,No,F,6,43,Urban,9.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,44.0,12300,5.0,SUV,Private,0,HighSchool,3,265815.0,74483.0,Clerical,1,Yes,0,0,No,No,No,F,6,43,Rural,15.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,49.0,18130,15.0,Van,Private,2,Masters,0,0.0,117252.0,Lawyer,0,No,0,6494,No,Yes,No,M,11,28,Urban,9.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
1,3771.0,41.0,27520,18.0,Pickup,Private,2,Masters,2,306854.0,105563.0,Lawyer,1,Yes,0,35585,No,No,Yes,F,7,23,Urban,15.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
0,0.0,54.0,13220,1.0,SUV,Private,1,HighSchool,0,207429.0,63212.0,Manager,0,Yes,0,6712,No,No,No,F,1,38,Urban,13.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,46.0,26000,18.0,Minivan,Private,0,Masters,0,170744.0,39075.0,Lawyer,0,Yes,3,0,No,No,No,F,1,8,Urban,14.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,46.0,22260,6.0,Minivan,Private,1,Bachelors,1,202178.0,62886.0,Professional,0,No,6,5290,Yes,No,No,F,1,18,Urban,13.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
0,0.0,40.0,20990,1.0,Van,Commercial,0,HighSchool,3,146180.0,33150.0,Clerical,1,Yes,0,0,No,Yes,No,M,4,23,Rural,14.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
1,6868.0,33.0,16090,19.0,SportsCar,Private,0,PhD,1,307155.0,112943.0,Lawyer,0,Yes,0,0,No,No,No,F,2,29,Urban,10.119099235424603,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,5811.0,45.0,20010,8.0,Minivan,Private,0,HighSchool,1,0.0,36365.0,Clerical,1,No,3,0,Yes,No,No,M,4,48,Urban,10.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
1,889.55567117,36.0,13840,1.0,Minivan,Private,1,HighSchool,2,0.0,35990.0,Clerical,1,No,3,10310,Yes,Yes,No,M,6,34,Rural,10.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0
0,0.0,50.0,19380,21.0,Van,Commercial,2,Masters,0,308402.0,102191.0,Manager,0,Yes,0,8730,No,Yes,No,M,11,55,Urban,12.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,44.0,22500,5.0,Minivan,Private,0,<HighSchool,1,129516.0,19237.0,Clerical,1,Yes,0,0,No,No,No,F,11,28,Urban,12.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,46.0,23910,9.0,PanelTruck,Commercial,0,Masters,0,348409.0,132767.0,NotInf,0,Yes,1,0,No,Yes,No,M,13,20,Urban,8.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
1,6755.0,35.0,20870,15.0,SUV,Commercial,2,Bachelors,2,253542.0,99325.0,BlueCollar,0,No,3,1994,Yes,No,No,F,9,40,Urban,10.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
0,0.0,47.0,1500,17.0,Minivan,Private,0,Masters,0,407959.0,183410.0,Lawyer,0,Yes,2,0,No,Yes,No,M,4,44,Urban,11.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,59.0,14350,12.0,Minivan,Commercial,0,Bachelors,3,255868.0,69483.0,BlueCollar,0,Yes,1,0,No,Yes,No,M,1,34,Rural,18.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
0,0.0,37.0,19220,17.0,SUV,Private,1,Masters,1,180901.0,55341.0,Lawyer,0,Yes,0,12204,No,No,No,F,4,46,Urban,11.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,41.0,5600,21.0,SUV,Private,0,Masters,0,319354.0,130607.0,Lawyer,0,Yes,3,0,No,No,No,F,10,31,Urban,10.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,43.0,20470,16.0,SUV,Private,0,PhD,0,358420.0,135157.0,Doctor,0,Yes,0,0,No,No,No,F,6,31,Urban,4.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,30.0,14820,11.0,Minivan,Private,3,Bachelors,2,362176.0,132463.0,Professional,0,No,5,5007,Yes,Yes,No,M,6,38,Urban,11.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
1,5455.0,43.0,36390,13.0,PanelTruck,Commercial,0,PhD,0,525566.0,215536.0,NotInf,0,Yes,1,0,No,Yes,No,M,6,38,Urban,9.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
1,6849.0,50.0,36690,16.0,Van,Commercial,0,PhD,0,486015.0,180783.0,NotInf,0,Yes,1,0,No,No,No,F,1,42,Urban,9.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,40.0,12620,13.0,Minivan,Private,2,Bachelors,2,203433.0,71237.0,Clerical,0,Yes,5,30001,No,Yes,Yes,M,1,25,Urban,12.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
0,0.0,49.0,16460,8.541676512167601,Van,Private,2,Bachelors,0,239831.0,45551.0,Manager,0,No,2,5545,No,No,No,M,17,34,Urban,6.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0.0,51.0,18050,1.0,Van,Commercial,0,HighSchool,0,170380.0,36431.0,Clerical,0,Yes,1,0,No,No,No,M,6,51,Rural,16.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
0,0.0,40.0,8690,10.0,SUV,Commercial,0,HighSchool,0,0.0,0.0,Student,0,No,0,0,No,No,No,F,10,48,Rural,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,20539.981301,33.0,10580,1.0,Pickup,Commercial,0,HighSchool,2,197613.0,58973.0,BlueCollar,0,Yes,1,0,No,Yes,No,M,1,26,Urban,14.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,37.0,24440,17.0,PanelTruck,Commercial,1,Masters,3,309216.0,107765.0,Manager,1,No,1,5818,Yes,Yes,No,M,4,14,Urban,10.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
1,962.0,35.0,5370,1.0,SUV,Commercial,0,HighSchool,2,127941.0,8746.0,BlueCollar,0,Yes,6,0,No,No,No,F,1,50,Urban,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,26.0,18980,1.0,SUV,Commercial,0,Bachelors,0,152641.0,53982.0,BlueCollar,0,Yes,0,0,No,No,No,F,10,37,Rural,9.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,42.0,6690,1.0,SUV,Private,0,HighSchool,4,0.0,9950.0,Student,1,Yes,0,0,No,No,Yes,F,11,37,Urban,15.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
0,0.0,35.0,13120,1.0,SUV,Private,0,<HighSchool,0,142226.0,32994.0,BlueCollar,0,No,3,0,No,No,No,F,4,26,Urban,8.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,55.0,15890,11.0,SUV,Private,0,Bachelors,0,214963.0,44427.0,Manager,0,Yes,0,0,No,No,No,F,10,27,Urban,11.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,48.0,15790,8.634175937228733,Minivan,Private,0,Bachelors,0,286631.0,87020.0,BlueCollar,0,Yes,0,0,No,Yes,No,M,4,39,Urban,10.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
1,4439.0,49.0,6400,9.0,SUV,Private,0,Bachelors,0,0.0,0.0,HomeMaker,0,No,5,0,No,No,No,F,3,52,Urban,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,37.0,5300,8.0,SUV,Private,0,HighSchool,1,114124.0,6478.0,Student,0,Yes,0,0,No,No,No,F,1,43,Urban,9.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,48.0,28510,20.0,PanelTruck,Commercial,0,PhD,0,331818.0,117338.0,NotInf,0,Yes,0,0,No,Yes,Yes,M,4,12,Urban,8.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
0,0.0,62.0,33010,20.0,Pickup,Commercial,0,Masters,0,342825.0,133130.0,NotInf,0,Yes,0,0,No,Yes,No,M,6,20,Urban,9.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,47.0,37580,1.0,Minivan,Private,0,Bachelors,0,218823.0,76134.0,Professional,0,Yes,0,0,No,No,No,M,9,22,Urban,8.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,36.0,22520,6.0,Van,Commercial,1,Bachelors,1,0.0,75587.0,BlueCollar,0,No,2,3753,Yes,No,No,M,20,36,Urban,4.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
0,0.0,44.0,10710,6.0,Minivan,Commercial,2,HighSchool,1,131782.0,48088.0,BlueCollar,0,Yes,2,3647,No,No,No,F,1,31,Urban,10.400166604436132,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,48.0,30280,11.0,Minivan,Private,0,Masters,0,0.0,136008.0,Lawyer,0,No,2,0,No,Yes,Yes,M,10,34,Urban,11.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
0,0.0,31.0,12470,5.0,Minivan,Private,2,<HighSchool,3,0.0,14064.0,Clerical,0,No,2,9237,Yes,Yes,No,M,10,24,Urban,12.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
0,0.0,40.0,24530,14.0,SUV,Private,0,Masters,0,224899.0,83999.0,Lawyer,0,Yes,0,0,No,No,No,F,1,28,Urban,11.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,2303.0,40.0,13890,10.0,Minivan,Private,1,Bachelors,1,0.0,37958.0,Clerical,0,No,0,15849,Yes,No,Yes,M,4,45,Urban,13.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
0,0.0,37.0,14890,14.0,SUV,Private,0,Bachelors,0,240194.0,90295.0,Manager,0,Yes,0,0,No,No,Yes,F,12,25,Urban,11.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
0,0.0,51.0,14740,15.0,Minivan,Private,1,Masters,0,392573.0,121900.0,Lawyer,0,Yes,4,5519,No,No,No,M,1,56,Urban,14.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,35.0,18390,21.0,Minivan,Private,0,Masters,2,224831.0,71424.0,Lawyer,1,No,1,0,Yes,Yes,No,M,11,32,Urban,5.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
0,0.0,38.0,15080,10.0,Minivan,Private,0,Masters,0,268333.0,97821.0,Manager,0,Yes,3,0,No,No,No,M,7,39,Urban,12.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,48.0,20350,8.0,Van,Commercial,0,<HighSchool,0,141398.0,24503.0,BlueCollar,0,No,0,0,No,Yes,No,M,1,39,Rural,15.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
1,2553.0,41.0,5600,1.0,Minivan,Private,3,<HighSchool,0,0.0,18939.0,BlueCollar,0,No,1,41669,No,No,Yes,M,1,50,Urban,9.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0.0,44.0,5960,17.0,Pickup,Private,0,Bachelors,0,345288.0,102872.0,Professional,0,No,1,0,No,Yes,Yes,M,7,38,Urban,13.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
1,2398.0,32.0,10120,8.0,SUV,Private,2,HighSchool,2,0.0,0.0,HomeMaker,0,No,1,3928,Yes,No,No,F,1,28,Urban,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
1,5600.0,48.0,6300,12.0,SUV,Commercial,0,HighSchool,0,137865.0,30377.0,BlueCollar,0,Yes,0,0,No,No,Yes,F,1,29,Urban,12.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
0,0.0,36.0,15500,1.0,Minivan,Private,2,<HighSchool,3,75925.0,7585.0,Student,0,Yes,7,6826,No,Yes,No,M,1,5,Urban,15.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,41.0,11710,11.0,SportsCar,Private,0,Bachelors,2,158126.0,44224.0,Clerical,1,Yes,0,0,No,No,No,F,4,74,Rural,15.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,43.0,24950,13.0,PanelTruck,Commercial,0,Bachelors,0,0.0,83550.0,Professional,0,No,0,0,No,No,No,M,1,5,Urban,7.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0.0,49.0,6400,6.0,Minivan,Private,0,<HighSchool,0,98860.0,8252.0,Student,0,No,0,0,No,No,No,M,6,42,Rural,6.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
1,3282.0,30.0,26520,13.0,SportsCar,Private,0,Bachelors,2,0.0,106722.0,Manager,0,No,0,0,Yes,No,No,F,7,43,Urban,12.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
1,3337.0,43.0,26710,7.0,Pickup,Private,0,HighSchool,3,100519.0,12284.0,Clerical,1,Yes,0,0,No,No,No,F,17,43,Urban,14.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,52.0,20160,1.0,Minivan,Commercial,2,HighSchool,0,286479.0,92182.0,BlueCollar,0,Yes,0,7888,No,No,No,F,1,55,Urban,13.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,35.0,9210,7.0,Pickup,Private,0,HighSchool,2,162024.0,49299.0,BlueCollar,0,Yes,0,0,No,No,No,M,10,54,Urban,10.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
1,20432.923329,42.0,9420,1.0,SportsCar,Commercial,2,HighSchool,2,0.0,57379.0,BlueCollar,1,No,2,5858,Yes,No,No,F,6,37,Urban,8.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
0,0.0,46.0,17940,10.0,Minivan,Private,0,Masters,0,116913.0,40264.0,Professional,0,Yes,0,0,No,No,No,F,6,5,Urban,5.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,24.0,3900,6.0,Minivan,Commercial,0,HighSchool,4,0.0,0.0,Student,0,No,3,0,Yes,Yes,No,M,14,58,Rural,9.25883617828546,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
0,0.0,45.0,15950,15.0,Minivan,Private,0,Masters,0,236707.0,78796.0,Lawyer,0,Yes,0,0,No,No,No,M,7,24,Urban,10.69723153253921,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
1,2804.0,23.0,6520,1.0,Pickup,Private,0,HighSchool,3,0.0,27239.0,Clerical,0,No,5,0,Yes,Yes,No,M,3,53,Urban,10.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
0,0.0,37.0,11370,5.0,SportsCar,Private,0,<HighSchool,2,0.0,591.0,Student,0,Yes,4,0,No,No,No,F,1,42,Rural,9.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,45.0,28400,8.0,Minivan,Private,0,Bachelors,2,0.0,131148.0,Professional,0,No,0,0,Yes,No,No,M,7,19,Urban,6.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
0,0.0,65.0,16830,13.0,SUV,Private,0,PhD,0,110627.0,0.0,HomeMaker,0,Yes,0,0,No,No,No,F,6,43,Rural,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,45.0,31370,20.0,PanelTruck,Commercial,0,PhD,3,544976.0,227092.0,Manager,0,No,0,0,Yes,Yes,No,M,1,11,Urban,14.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
0,0.0,45.0,14830,16.0,Minivan,Private,0,Masters,2,323805.0,103093.0,Professional,0,Yes,0,0,No,Yes,No,M,6,31,Urban,13.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,45.0,16820,12.0,Van,Private,0,Masters,0,295463.0,107537.0,Lawyer,0,Yes,0,0,No,Yes,No,M,4,30,Urban,9.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,55.0,38340,16.0,PanelTruck,Commercial,0,Masters,0,285139.0,87793.0,Manager,0,Yes,0,0,No,No,No,M,4,60,Urban,12.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
1,2088.0,42.0,22150,6.0,SUV,Private,2,HighSchool,3,197173.0,42891.0,Clerical,1,Yes,0,3790,No,No,No,F,15,26,Urban,13.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
1,2479.0,43.0,12410,14.0,SUV,Private,0,Masters,0,247991.0,66101.0,Lawyer,0,Yes,0,0,No,No,No,F,1,42,Urban,12.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,54.0,11550,9.0,Pickup,Private,0,Masters,0,158811.0,19394.0,Manager,0,Yes,0,0,No,Yes,No,M,10,51,Urban,16.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,49.0,6400,11.0,SUV,Private,0,Bachelors,0,198019.0,70497.0,Professional,0,Yes,3,0,No,No,No,F,4,5,Urban,16.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,4544.0,26.0,17370,9.0,Van,Private,3,HighSchool,3,119210.0,28726.0,Clerical,0,Yes,0,7081,No,No,No,M,1,40,Rural,11.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
1,9863.1591459,30.0,12770,1.0,Minivan,Private,0,HighSchool,0,292964.0,112687.0,Manager,0,No,0,0,No,Yes,No,M,1,24,Urban,11.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,59.0,28250,1.0,SportsCar,Commercial,0,Bachelors,0,243854.0,83937.0,BlueCollar,0,Yes,0,0,No,Yes,No,M,4,52,Rural,13.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
0,0.0,33.0,8700,1.0,SUV,Commercial,0,HighSchool,2,198173.0,54109.0,BlueCollar,0,Yes,0,0,No,No,No,F,4,28,Rural,14.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,45.0,24510,14.0,Minivan,Private,0,Bachelors,2,218781.0,63479.0,Professional,0,Yes,0,0,No,No,No,F,1,23,Urban,16.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,45.0,18400,2.0,Van,Commercial,0,<HighSchool,3,124867.0,32959.0,BlueCollar,0,Yes,1,0,No,No,No,M,6,32,Rural,16.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
0,0.0,39.0,19960,12.0,SUV,Private,0,Bachelors,0,0.0,106944.0,BlueCollar,0,No,0,0,No,No,No,F,10,21,Urban,10.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,44.0,7930,17.0,SUV,Private,2,Masters,0,222348.0,84736.0,Lawyer,0,Yes,3,2772,No,No,No,F,11,10,Urban,6.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
